author	author_gender	Count
Blair, John (NA-1782)	ambiguous	    1
Blair, Samuel (1712-1751)	ambiguous	    1
Blaithwaite, Mary	ambiguous	    1
Blake, James (1649-1728)	ambiguous	    1
Blakeway, Robert (1689-NA)	ambiguous	    1
Blanchard, Pierre Louis (1758-1826)	ambiguous	    1
Blanchevile, Margaret	ambiguous	    1
Blanch, John (1650-NA)	ambiguous	    2
Blanch, N	NA	    1
Blandie, William	ambiguous	    1
Bland, John	ambiguous	    1
Bland, Peter	ambiguous	    3
Bland, Richard (1710-1776)	ambiguous	    1
Blatchford, John (1762-1794)	ambiguous	    4
Bleecker, Ann Eliza (1752-1783)	ambiguous	    1
Blenerhasset, Thomas	ambiguous	    2
Blenman, Jonathan	ambiguous	    2
Blennerhassett, William	ambiguous	    1
Bligh, Reginald	ambiguous	    1
Blight, Francis	ambiguous	    1
Blodget, Samuel (1724-1807)	ambiguous	    2
Blois, W	NA	    1
Blomefield, Francis (1705-1752)	ambiguous	    1
Bloomfield, Joseph (1753-1823)	ambiguous	    1
Blouin De La Piquetierre, Michel	ambiguous	    1
Blount, Charles (1654-1693)	ambiguous	    6
Blount, Thomas (1618-1679)	ambiguous	    6
Blount, Thomas Pope (1649-1697)	ambiguous	    1
Boate, Arnold (1600-1653)	ambiguous	    1
Bobbin, Tim (1708-1786)	ambiguous	    1
Boece, Hector (1465-1536)	ambiguous	    2
Boerhaave, Herman (1668-1738)	ambiguous	    3
Bogatzky, Carl Heinrich Von (1690-1774)	ambiguous	    1
Böhme, Jakob (1575-1624)	male	    1
Bohun, Edmund (1645-1699)	ambiguous	   10
Bohun, William	ambiguous	    2
Boisgelin De Cucé, Jean De Dieu-raymond De (1732-1804)	ambiguous	    1
Boisguillebert, Pierre Le Pesant (1646-1714)	ambiguous	    1
Boissy D'anglas, François Antoine (1756-1826)	ambiguous	    3
Bold, Henry (1627-1683)	ambiguous	    1
Bolingbroke, Henry St John (1678-1751)	ambiguous	   41
Bolland, William (1772-1840)	ambiguous	    1
Bollan, William (NA-1776)	ambiguous	    4
Bolron, Robert (1674-1680)	ambiguous	    3
Bolton, Thomas (NA-1777)	ambiguous	    1
Bolts, William (1740-1808)	ambiguous	    2
Bonaventure,  (1217-1274)	NA	    1
Bond, Benjamin	ambiguous	    1
Bond, Edward	ambiguous	    1
Bond, John (1612-1676)	ambiguous	    6
Bond, Sampson (1618-NA)	male	    1
Bond, Samson	male	    1
Bonifield, Abraham (1692-1694)	ambiguous	    1
Bonner, Charles (NA-1829)	ambiguous	    2
Bonoeil, John	ambiguous	    2
Booker, John (1603-1667)	ambiguous	    3
Booker, Richard	ambiguous	    1
Boone, Daniel (1734-1820)	ambiguous	    2
Booth, A	NA	    1
Boothe, Nathaniel (1662-NA)	ambiguous	    1
Booth, George	ambiguous	    1
Booth, William	ambiguous	    2
Boot, Thomas	ambiguous	    1
Border, D	NA	    1
Boreman, Thomas (1730-1743)	ambiguous	    1
Borfet, Abiel	ambiguous	    1
Borghese, Antonio D R	ambiguous	    1
Borgia, Stefano (1731-1804)	male	    1
Borlace, Nicholas	ambiguous	    1
Borlase, Edmund (NA-1682)	ambiguous	    8
Borough, John (NA-1643)	ambiguous	    3
Boscawen, William (1752-1811)	ambiguous	    2
Bosevile, Thomas	ambiguous	    1
Bos, Lambert Van Den (1610-1698)	ambiguous	    4
Bossuet, Jacques Bénigne (1627-1704)	ambiguous	    2
Bossuet, Jacques Bénigne (1627-1704)	ambiguous	    3
Bostock, Robert (NA-1656)	ambiguous	    2
Boswell, James (1740-1795)	ambiguous	    3
Boteler, Edward (NA-1670)	ambiguous	    1
Boucher, Jonathan (1738-1804)	ambiguous	    1
Bouhours, Dominique (1628-1702)	ambiguous	    4
Bouillé, François-claude-amour (1739-1800)	NA	    2
Boulainvilliers, Henri (1658-1722)	ambiguous	    4
Boulter, Hugh (1672-1742)	ambiguous	    2
Bourchier, John (NA-1660)	ambiguous	    2
Bourk, John	ambiguous	    1
Bourne, Benjamin (1755-1808)	ambiguous	    1
Bourne, Henry (1793-NA)	ambiguous	    2
Bourne, Nehemiah (1611-1691)	ambiguous	    2
Bousfield, Benjamin	ambiguous	    3
Boutet, Claude	ambiguous	    2
Bowden, John (NA-1750)	ambiguous	    1
Bowdler, John (1746-1823)	ambiguous	   26
Bowdler, Thomas (1754-1825)	ambiguous	    3
Bowen, Thomas (1787-1799)	ambiguous	    2
Bowen, William	ambiguous	    1
Bower, Archibald (1686-1766)	male	    6
Bower, Richard (1662-NA)	ambiguous	    4
Bowles, Edward (1613-1662)	ambiguous	    6
Bowles, John (1751-1819)	ambiguous	   23
Bowles, Thomas (1694-1773)	ambiguous	    1
Bowyer, Robert (1758-1834)	ambiguous	    1
Bowyer, William (1699-1777)	ambiguous	    1
Boyd, Zacharie (1585-1653)	male	    3
Boyer, Abel (1667-1729)	ambiguous	   26
Boyer, P (1619-1700)	NA	    1
Boyle, Robert (1627-1691)	ambiguous	    2
Boyse, J (1660-1728)	NA	    2
Boyse, Samuel (1708-1749)	ambiguous	    3
Boys, William (1735-1803)	ambiguous	    2
Brackenridge, H H (1748-1816)	NA	   10
Bradbury, Thomas (1677-1759)	ambiguous	   12
Braddon, Laurence (NA-1724)	ambiguous	    4
Bradford, Cornelius	ambiguous	    1
Bradford, John	ambiguous	    1
Bradford, William (1588-1657)	ambiguous	    1
Bradley, Stephen Row (1754-1830)	ambiguous	    1
Bradley, Thomas (1597-1670)	ambiguous	    2
Bradney, Joseph	ambiguous	    1
Bradshaw,  (1790-NA)	male	    1
Bradshaw, Ellis	ambiguous	    2
Bradshaw, William (1571-1618)	ambiguous	    1
Bradstreet, John (1711-1774)	ambiguous	    1
Brady, Nicholas (1659-1726)	ambiguous	    1
Brady, Robert (1627-1700)	ambiguous	   11
Brague, Thomas	ambiguous	    1
Braithwaite, John (1700-1768)	ambiguous	    2
Bramhall, John (1594-1663)	ambiguous	    4
Bramstone, J	NA	    1
Brand, John (NA-1808)	ambiguous	    2
Bransby, John	ambiguous	    1
Brantôme, Pierre De Bourdeille (NA-1614)	ambiguous	    1
Brathwait, Richard (1588-1673)	ambiguous	    2
Brattle, William (1706-1776)	ambiguous	    2
Brauer, Christoph Friedrich (NA-1782)	male	    2
Brayne, John	ambiguous	    3
Bray, Thomas (1658-1730)	ambiguous	    4
Bray, William	ambiguous	    5
Brecknock, Timothy (NA-1786)	ambiguous	    1
Breck, Robert (1713-1784)	ambiguous	    1
Breedon, Zacheus	male	    1
Brégy, Charlotte Saumaise De Chazan (1619-1693)	ambiguous	    1
Bremner, James	ambiguous	    1
Brémond, Sébastien (1645-NA)	NA	    1
Brend, William (NA-1676)	ambiguous	    1
Bréquigny,  (1714-1794)	NA	    1
Brereton, Henry	ambiguous	    1
Brereton, William (1604-1661)	ambiguous	    8
Bretonne, Restif (1734-1806)	NA	    1
Breton, Nicholas (1545-1626)	ambiguous	    2
Brett, Thomas (1667-1744)	ambiguous	    1
Breval, John (1680-1738)	ambiguous	    6
Brewster, John (1753-1842)	ambiguous	    1
Bridges, John (1666-1724)	ambiguous	    3
Bridges, W (1600-1670)	NA	    1
Bridge, William (1600-1670)	ambiguous	    5
Briggs, Enos	male	    1
Brightman, Thomas (1562-1607)	ambiguous	    5
Brimful, Benjamin	ambiguous	    1
Brimpahir, George	ambiguous	    2
Brinckmair, L	NA	    2
Brine, John (1703-1765)	ambiguous	    4
Brinkelow, Henry (NA-1546)	ambiguous	    1
Brinsley, John (1600-1665)	ambiguous	    4
Briscoe, John (1695-NA)	ambiguous	    5
Brissot De Warville, J -p (1754-1793)	NA	   15
Bristol, Augustus John Hervey (1724-1779)	ambiguous	    1
Bristol, Frederick William Hervey (1769-1859)	ambiguous	    1
Bristol, George Digby (1612-1677)	ambiguous	   18
Bristol, John Digby (1580-1654)	ambiguous	    9
Broaddus, Andrew (1770-1848)	ambiguous	    1
Brocket, William	ambiguous	    1
Brockway, Thomas (1745-1807)	ambiguous	    1
Brockwell, Charles	ambiguous	    6
Brodrick, Alan (1656-1728)	ambiguous	    1
Brodrick, St John (1659-1707)	ambiguous	    1
Broë, S De	ambiguous	    2
Brome, Alexander (1620-1666)	ambiguous	    1
Brome, James (NA-1719)	ambiguous	    1
Bromley, Richard	ambiguous	    1
Bromley, Robert Anthony (1735-1806)	ambiguous	    1
Bromwich, Isaac	ambiguous	    1
Brookbank, Joseph (1612-NA)	ambiguous	    1
Brook, Chidley	NA	    1
Brooke, Frances (1724-1789)	ambiguous	    8
Brooke, Henry (1703-1783)	ambiguous	    4
Brooke, Humphrey (1617-1693)	male	    1
Brooke, Ralph (1553-1625)	ambiguous	    1
Brooke, Robert Greville (1607-1643)	ambiguous	    3
Brooke, Samuel (NA-1631)	ambiguous	    1
Brookes, R (1721-1763)	NA	    2
Brookes, William	ambiguous	    1
Brooks, Francis	ambiguous	    2
Brooks, John (1752-1825)	ambiguous	    1
Brooks, Thomas (1608-1680)	ambiguous	    1
Broome, Ralph (NA-1805)	ambiguous	    1
Broster, John (NA-1853)	ambiguous	    1
Broughton, Hugh (1549-1612)	ambiguous	    4
Broughton, John (1674-1720)	ambiguous	    1
Broughton, Richard	ambiguous	    5
Brough, Walter	ambiguous	    1
Brown, Andrew (1679-1706)	ambiguous	    1
Brown, Andrew (1744-1797)	ambiguous	    1
Brown, Andrew (1763-1834)	ambiguous	    1
Brown, Charles Brockden (1771-1810)	ambiguous	    1
Browne, Arthur (1756-1805)	ambiguous	    4
Browne, Edward	ambiguous	    2
Browne, George	ambiguous	    1
Browne, James	ambiguous	    1
Browne, John	ambiguous	    3
Browne, John (1580-1659)	ambiguous	    1
Browne, John (1642-1700)	ambiguous	    1
Browne, Joseph (1700-1721)	ambiguous	    2
Brown, Elisha (1717-1802)	ambiguous	    1
Browne, Richard (1602-1669)	ambiguous	    5
Browne, Robert (1550-1633)	ambiguous	    1
Browne, Thomas	ambiguous	    1
Browne, Thomas (1604-1673)	ambiguous	    1
Browne, Thomas (1605-1682)	ambiguous	    1
Browne, Thomas (1654-1741)	ambiguous	    1
Browne, William (1692-1774)	ambiguous	    1
Brown, Humfrey (1621-NA)	NA	    1
Brown, James	ambiguous	    1
Brown, John	ambiguous	    1
Brown, John (1610-1679)	ambiguous	    2
Brown, John (1715-1766)	ambiguous	    3
Brown, John (1722-1787)	ambiguous	    4
Brown, John (1735-1788)	ambiguous	    1
Brown, Thomas (1663-1704)	ambiguous	    5
Brown, Thomas (1740-1704)	ambiguous	    3
Brown, William	ambiguous	    1
Bruce, Alexander (NA-1729)	ambiguous	    1
Bruce, Archibald (1746-1816)	male	    2
Bruce, James (1730-1794)	ambiguous	    4
Bruce, John (1745-1826)	ambiguous	    4
Bruce, Lewis	ambiguous	    1
Bruce, William (1630-1710)	ambiguous	    2
Brucker, Johann Jakob (1696-1770)	ambiguous	    2
Bruges, 	NA	    1
Brunet, Jean Louis (1688-1747)	ambiguous	    1
Bruni, Leonardo (1369-1444)	ambiguous	    1
Brunskell, Percival	male	    1
Brutus, 	male	    3
Bruys, François (1708-1738)	NA	    1
Bruzeau, Paul	ambiguous	    1
Bryant, Jacob (1715-1804)	ambiguous	    5
Brydall, John (1635-NA)	ambiguous	    4
Buccleuch, Henry Scott (1746-1812)	ambiguous	    2
Buchanan, David (1595-1652)	ambiguous	    4
Buchanan, George (1506-1582)	ambiguous	   27
Buchan, David Erskine (1672-1745)	ambiguous	    2
Buchan, David Stewart Erskine (1742-1829)	ambiguous	    3
Buck, George (NA-1623)	ambiguous	    2
Buckingham, George Villiers (1592-1628)	ambiguous	    1
Buckingham, George Villiers (1628-1687)	ambiguous	    7
Buckingham, John Sheffield (1721-NA)	ambiguous	    7
Buckler, Edward (1610-1706)	ambiguous	    1
Buckley, Richard	ambiguous	    1
Buckley, Samuel (1674-1741)	ambiguous	    1
Buckminster, Joseph (1751-1812)	ambiguous	    1
Budd, Thomas (NA-1698)	ambiguous	    1
Budgell, Eustace (1686-1737)	male	    3
Bugg, Francis (1640-1724)	ambiguous	    6
Bulaki, Abd	male	    2
Bulkeley, Benjamin (1688-NA)	ambiguous	    1
Bulkeley, Lancelot (1568-1650)	male	    1
Bulkley, John (1679-1731)	ambiguous	    1
Bulkley, Thomas	ambiguous	    1
Bullaker, Thomas (NA-1642)	ambiguous	    1
Buller, John	ambiguous	    1
Bull, George (1634-1710)	ambiguous	    3
Bullingbrooke, Edward	ambiguous	    2
Bullinger, Heinrich (1504-1575)	male	    1
Bull, Jonathan (1649-1702)	ambiguous	    1
Bullock, Thomas (1694-1760)	ambiguous	    2
Bullord, John	ambiguous	    1
Bulmer, John	ambiguous	    3
Bulstrode, Richard (1610-1711)	ambiguous	    3
Bulstrode, Whitelocke (1650-1724)	NA	    1
Bulteel, John (1683-NA)	ambiguous	    1
Bulwarke, William	ambiguous	    1
Bunce, James (NA-1670)	ambiguous	    1
Bunch, 	NA	    1
Bundy, John	ambiguous	    1
Bunny, Edmund (1540-1619)	ambiguous	    1
Buonaccorsi, Andrea	ambiguous	    1
Buonamici, Castruccio (1710-1761)	NA	    1
Burchett, Josiah (1666-1746)	ambiguous	    8
Burch, W	NA	    1
Burckhard, Johann Gottlieb (1756-1800)	ambiguous	    1
Burdet, John	ambiguous	    1
Burdon, William (1764-1818)	ambiguous	    3
Burd, Richard	ambiguous	    1
Burdus, Thomas (NA-1748)	ambiguous	    1
Bure, Anders (1571-1646)	male	    2
Burfoit, T	NA	    1
Burford, John (NA-1743)	ambiguous	    1
Burges, Cornelius (1589-1665)	ambiguous	    8
Burgess, 	male	    1
Burgess, Anthony (NA-1664)	ambiguous	    1
Burgess, Thomas (1756-1837)	ambiguous	    1
Burgh, James (1714-1775)	ambiguous	    8
Burghley, William Cecil (1520-1598)	ambiguous	    9
Burgine, Darby	ambiguous	    1
Burgoyne, John (1722-1792)	ambiguous	    9
Burhams, John	ambiguous	    1
Burke, Edmund (1729-1797)	ambiguous	   90
Burke, William (1730-1798)	ambiguous	    3
Burk, John (NA-1808)	ambiguous	    2
Burlacey, Miles	ambiguous	    1
Burlington, Richard Boyle (1612-1698)	ambiguous	    1
Burnet, Gilbert	ambiguous	    1
Burnet, Gilbert (1643-1715)	ambiguous	   97
Burnet, Gilbert (1690-1726)	ambiguous	    4
Burnett, Andrew	ambiguous	    1
Burnet, Thomas (1635-1715)	ambiguous	    1
Burnet, Thomas (1694-1753)	ambiguous	    9
Burney, Charles (1726-1814)	ambiguous	    4
Burney, Charles (1757-1817)	ambiguous	    1
Burney, Fanny (1752-1840)	female	    1
Burnyeat, John (1631-1690)	ambiguous	    2
Burr, Aaron (1716-1757)	ambiguous	    1
Burrell, Andrewes	NA	    3
Burridge, Ezekiel	ambiguous	    3
Burridge, Richard (1670-NA)	ambiguous	    2
Burrish, Onslow	male	    2
Burrough, Edward (1634-1662)	ambiguous	    5
Burroughs, Cornelius	ambiguous	    1
Burroughs, Jeremiah (1599-1646)	ambiguous	    2
Burscough, William (1676-1755)	ambiguous	    1
Burthall, Raunce	NA	    1
Burt, Jonathan (1632-1715)	ambiguous	    1
Burt, Nathaniel (1644-1655)	ambiguous	    3
Burton, Henry (1578-1648)	ambiguous	    5
Burton, John (1696-1771)	ambiguous	    3
Burton, Philip (NA-1792)	ambiguous	    1
Burton, William (1609-1657)	ambiguous	    3
Bury, John	ambiguous	    3
Busbecq, Ogier Ghislain De (1522-1592)	ambiguous	    2
Büsching, Anton Friedrich (1724-1793)	ambiguous	    1
Bushe, Charles Kendal (1767-1843)	ambiguous	    8
Bushe, Gervase Parker (1744-1793)	ambiguous	    2
Bushell, Thomas (1594-1674)	ambiguous	    3
Busher, Leonard	ambiguous	    2
Bushnell, Walter (1609-1667)	ambiguous	    1
Bush, William (NA-1777)	ambiguous	    1
Busnot, Dominique	ambiguous	    1
Bussy, Roger De Rabutin (1618-1693)	ambiguous	    1
Butcher, Richard (1583-1665)	ambiguous	    1
Butel-dumont, George Marie (1725-1788)	ambiguous	    2
Butler, 	male	    2
Butler, Alban (1711-1773)	male	    2
Butler, Charles (1750-1832)	ambiguous	    3
Butler, John (1717-1802)	ambiguous	    1
Butler, Joseph (1692-1752)	ambiguous	    2
Butler, Samuel (1612-1680)	ambiguous	    1
Butter, Nathaniel (NA-1664)	ambiguous	    1
Button, Edward	ambiguous	    5
Buxtorf, Johann (1564-1629)	ambiguous	    1
Buzaglo, Abraham (1716-1788)	ambiguous	    1
Byam, William (1623-1670)	ambiguous	    1
Byard, George	ambiguous	    1
Byfield, Adoniram (NA-1660)	male	    2
Byfield, Nathanael (1653-1733)	ambiguous	    4
Byfield, Richard (1598-1664)	ambiguous	    1
Byfleet, John Edward (1607-NA)	ambiguous	    1
Byles, Mather (1735-1814)	male	    1
Byng, John (1704-1757)	ambiguous	   14
Byrne, Gerrald	male	    1
Byrne, William (1775-1799)	ambiguous	    3
Byron, George (1792-NA)	ambiguous	    1
Byron, John (1599-1652)	ambiguous	    1
Cabot, Samuel (1758-1819)	ambiguous	    1
Cabrera, Juan Tomás Enríquez De (1652-1705)	ambiguous	    1
Caddell, Peter	ambiguous	    1
Caddel, Robert	ambiguous	    1
Caddy, William	ambiguous	    1
Cademan, Thomas (1590-1651)	ambiguous	    1
Cadet De Gassicourt, Charles Louis (1769-1821)	ambiguous	    1
Cadwalader, John (1742-1786)	ambiguous	    1
Caesar, Julius (-100--44)	ambiguous	   56
Cagliostro, Alssenadro (1743-1795)	NA	    1
Cahal, Philip (1666-NA)	ambiguous	    1
Caillaud, John (NA-1810)	ambiguous	    2
Cailloüé, Jean	ambiguous	    1
Caius, 	male	    1
Caius, Thomas (NA-1572)	ambiguous	    1
Calamy, Edmund (1600-1666)	ambiguous	   10
Calamy, Edmund (1671-1732)	ambiguous	    7
Calcott, William	ambiguous	    1
Calderwood, David (1575-1650)	ambiguous	    8
Caldwell, James (NA-1784)	ambiguous	    5
Calef, John (1725-1812)	ambiguous	    2
Calef, Robert (1648-1719)	ambiguous	    1
Calet, Jean Jacques	ambiguous	    4
Calle, Caleb	ambiguous	    1
Callender, James Thomson (1758-1803)	ambiguous	    8
Callender, John (1706-1748)	ambiguous	    1
Callimachus, 	NA	    1
Calmet, Augustin (1672-1757)	male	    1
Calonne, Charles Alexandre De (1734-1802)	ambiguous	   15
Calver, Edward (1649-NA)	ambiguous	    3
Calvert, Matthias	male	    1
Calvert, Philip (1626-1682)	ambiguous	    1
Cambini, Andrea (NA-1527)	ambiguous	    1
Cambridge, Richard Owen (1717-1802)	ambiguous	    4
Camden, Charles Pratt (1714-1794)	ambiguous	    1
Camden, William (1551-1623)	ambiguous	   30
Cameron, Andrew	ambiguous	    1
Camfield, Benjamin (1638-1693)	ambiguous	    1
Camilton, John	ambiguous	    1
Camm, John (1604-1656)	ambiguous	    1
Camm, John (1779-1656)	ambiguous	    3
Camões, Luís De (1524-1580)	ambiguous	    1
Campanella, Tommaso (1568-1639)	male	    4
Campbell,  (1769-NA)	ambiguous	    1
Campbell, Alexander (1764-1824)	ambiguous	    2
Campbell, Archibald (1726-1780)	male	    2
Campbell, Donald	ambiguous	    1
Campbell, George (1719-1796)	ambiguous	    3
Campbell, John (1733-1775)	ambiguous	    1
Campbell, John (NA-1775)	ambiguous	   21
Campbell, Thomas (1733-1795)	ambiguous	    2
Campe, Joachim Heinrich (1746-1818)	male	    5
Campion, Edmund (1540-1581)	ambiguous	    2
Campion, Robert	ambiguous	    4
Camus, Jean-pierre (1584-1652)	NA	    1
Cancellar, James (1564-NA)	ambiguous	    1
Caner, Henry (1700-1792)	ambiguous	    1
Canne, John (1766-1667)	ambiguous	    8
Canning, William (1686-1690)	ambiguous	    1
Cannon, Robert (1663-1722)	ambiguous	    1
Cant, Andrew (1590-1663)	ambiguous	    1
Cantemir, Dimitrie (1673-1723)	male	    2
Cantillon, Richard (NA-1734)	ambiguous	    2
Caoursin, Guillaume (NA-1501)	male	    1
Capellen, Joan Derk Van Der (1741-1784)	ambiguous	    1
Capel Of Hadham, Arthur (1610-1649)	ambiguous	    4
Capen, Hopestill (1731-1807)	NA	    1
Cappe, Newcome (1733-1800)	NA	    2
Capriata, Pier Giovanni	ambiguous	    7
Caraccioli, Charles Alexander	ambiguous	    1
Caradoc,  (NA-1147)	NA	    4
Cardale, Paul (1705-1775)	ambiguous	    1
Cardenas, Alonso De	ambiguous	    1
Care, Henry (1646-1688)	ambiguous	    9
Carew, Abel	ambiguous	    3
Carew, Alexander (1609-1644)	ambiguous	    1
Carew, George	ambiguous	    2
Carew, Thomas	ambiguous	    1
Carey, Mathew (1760-1839)	ambiguous	    4
Carleton, George (1559-1628)	ambiguous	    6
Carleton, Hugh (1739-1826)	ambiguous	    1
Carliell, Robert (NA-1622)	ambiguous	    4
Carlingford, Francis Taaffe (1639-1704)	ambiguous	    3
Carlisle, Frederick Howard (1748-1825)	ambiguous	    6
Carlisle, James Hay (1612-1660)	ambiguous	    1
Carlyle, Alexander (1722-1805)	ambiguous	    2
Carmichael, James	ambiguous	    1
Carmichael, John (1728-1785)	ambiguous	    2
Carnot, Lazare (1753-1823)	male	    4
Carol, James	ambiguous	    2
Carpenter, 	male	    1
Carpenter, William (1770-NA)	ambiguous	    3
Carre, James	ambiguous	    1
Carrington, S	NA	    1
Carr, Nicholas (1524-1568)	ambiguous	    1
Carruthers, John (1796-NA)	ambiguous	    1
Carr, William	ambiguous	    4
Carstairs, William (1649-1715)	ambiguous	    2
Carstares, William (1649-1715)	ambiguous	    1
Carswell, Francis (NA-1709)	ambiguous	    2
Carter, Edmund	ambiguous	    2
Carter, Landon (1710-1778)	ambiguous	    3
Carter, Matthew (1660-NA)	ambiguous	    4
Carter, Richard	ambiguous	    1
Carter, Thomas (1701-NA)	ambiguous	    1
Carter, W	NA	    1
Carter, William (1605-1658)	ambiguous	    3
Carte, Samuel (1653-1740)	ambiguous	    1
Carte, Thomas (1686-1754)	ambiguous	    5
Cartwright, Edmund (1743-1823)	ambiguous	    3
Cartwright, John (1740-1824)	ambiguous	    5
Cartwright, William (1611-1643)	ambiguous	    3
Cary, John (NA-1720)	ambiguous	    3
Caryl, Joseph (1602-1673)	ambiguous	   11
Cary, Mary	ambiguous	    1
Carysfort, John Joshua Proby (1751-1828)	ambiguous	    2
Cary, Thomas (1751-1823)	ambiguous	    1
Casaubon, Meric (1599-1671)	male	    4
Casaux, Charles (1727-1796)	ambiguous	    3
Casa Yrujo, Carlos Martínez De Yrujo Y Tacón (1763-1824)	ambiguous	    2
Caseley, Samuel	ambiguous	    1
Case, Thomas (1598-1682)	ambiguous	    4
Case, W	NA	    1
Case, Wheeler (1735-1791)	ambiguous	    5
Casimir, Johann (1543-1592)	ambiguous	    1
Cassini, Giovanni Domenico (1625-1712)	ambiguous	    1
Cassius, 	male	    1
Castanheda, Fer~nao Lopes De (NA-1559)	ambiguous	    1
Castellion, Sébastien (1515-1563)	NA	   16
Castell, William (NA-1645)	ambiguous	    2
Castéra, Jean-henri (1749-1838)	NA	    4
Castlehaven, James Touchet (1617-1684)	ambiguous	    5
Castlemaine, Roger Palmer (1634-1705)	ambiguous	    6
Castlereagh, Robert Stewart (1769-1822)	ambiguous	    7
Catcott, A S (1692-1749)	NA	    1
Cate, James (1728-1813)	ambiguous	    1
Caton, William (1636-1665)	ambiguous	    2
Catrou, François (1659-1737)	NA	    2
Caus, Isaac De (1590-1648)	ambiguous	    1
Cavallo, Tiberius (1749-1809)	male	    1
Cavalry, Field	male	    1
Cave, William (1637-1713)	ambiguous	    1
